# Dend2 Dend3   Potential
2.500000000000000000e+01 1.500000000000000000e+01 3.023320209744582598e+01
2.500000000000000000e+01 1.600000000000000000e+01 3.038965035618454991e+01
2.500000000000000000e+01 1.700000000000000000e+01 3.052490757931111887e+01
2.500000000000000000e+01 1.800000000000000000e+01 3.065195496634962424e+01
2.500000000000000000e+01 1.900000000000000000e+01 3.076279750372605903e+01
2.500000000000000000e+01 2.000000000000000000e+01 3.086434140729823028e+01
2.500000000000000000e+01 2.100000000000000000e+01 3.095292831220055518e+01
2.500000000000000000e+01 2.200000000000000000e+01 3.103777505618516486e+01
2.500000000000000000e+01 2.300000000000000000e+01 3.111647942461611294e+01
2.500000000000000000e+01 2.400000000000000000e+01 3.118495046285544348e+01
2.500000000000000000e+01 2.500000000000000000e+01 3.125143272491181534e+01
2.500000000000000000e+01 2.600000000000000000e+01 3.131374728016733755e+01
2.500000000000000000e+01 2.700000000000000000e+01 3.136898871037716319e+01
2.500000000000000000e+01 2.800000000000000000e+01 3.142091858934788107e+01
2.500000000000000000e+01 2.900000000000000000e+01 3.147075638998994762e+01
2.600000000000000000e+01 0.000000000000000000e+00 -6.100992655638518869e+01
2.600000000000000000e+01 1.000000000000000000e+00 -5.978837755191612047e+01
2.600000000000000000e+01 2.000000000000000000e+00 -5.827016876172327642e+01
2.600000000000000000e+01 3.000000000000000000e+00 -5.530728128086096262e+01
2.600000000000000000e+01 4.000000000000000000e+00 2.303139654697521976e+01
2.600000000000000000e+01 5.000000000000000000e+00 2.551286248749861940e+01
2.600000000000000000e+01 6.000000000000000000e+00 2.680083340043845652e+01
2.600000000000000000e+01 7.000000000000000000e+00 2.764747376055158767e+01
2.600000000000000000e+01 8.000000000000000000e+00 2.826214389853256037e+01
2.600000000000000000e+01 9.000000000000000000e+00 2.873944015752814352e+01
2.600000000000000000e+01 1.000000000000000000e+01 2.911933705997470412e+01
2.600000000000000000e+01 1.100000000000000000e+01 2.943284549804742412e+01
2.600000000000000000e+01 1.200000000000000000e+01 2.970060100626482225e+01
2.600000000000000000e+01 1.300000000000000000e+01 2.992509968561046563e+01
2.600000000000000000e+01 1.400000000000000000e+01 3.012298208309297465e+01
2.600000000000000000e+01 1.500000000000000000e+01 3.029261729399267367e+01
2.600000000000000000e+01 1.600000000000000000e+01 3.044394692018761006e+01
2.600000000000000000e+01 1.700000000000000000e+01 3.058083516765122312e+01
2.600000000000000000e+01 1.800000000000000000e+01 3.070273561709449694e+01
2.600000000000000000e+01 1.900000000000000000e+01 3.081083825418261668e+01
2.600000000000000000e+01 2.000000000000000000e+01 3.090975111176310719e+01
2.600000000000000000e+01 2.100000000000000000e+01 3.100059660156607322e+01
2.600000000000000000e+01 2.200000000000000000e+01 3.108298342846529749e+01
2.600000000000000000e+01 2.300000000000000000e+01 3.115743985041577346e+01
2.600000000000000000e+01 2.400000000000000000e+01 3.122801759820263001e+01
2.600000000000000000e+01 2.500000000000000000e+01 3.129103022890569719e+01
2.600000000000000000e+01 2.600000000000000000e+01 3.135156996806647456e+01
2.600000000000000000e+01 2.700000000000000000e+01 3.140500289821880386e+01
2.600000000000000000e+01 2.800000000000000000e+01 3.145661241063861269e+01
2.600000000000000000e+01 2.900000000000000000e+01 3.150638338517312320e+01
2.700000000000000000e+01 0.000000000000000000e+00 -6.082303650347678570e+01
2.700000000000000000e+01 1.000000000000000000e+00 -5.955876577446346687e+01
2.700000000000000000e+01 2.000000000000000000e+00 -5.793727565524794443e+01
2.700000000000000000e+01 3.000000000000000000e+00 -5.229600274646892899e+01
2.700000000000000000e+01 4.000000000000000000e+00 2.371302881207927271e+01
2.700000000000000000e+01 5.000000000000000000e+00 2.583485777611186407e+01
2.700000000000000000e+01 6.000000000000000000e+00 2.701131471925252470e+01
2.700000000000000000e+01 7.000000000000000000e+00 2.780517208868513990e+01
2.700000000000000000e+01 8.000000000000000000e+00 2.838911998802149128e+01
2.700000000000000000e+01 9.000000000000000000e+00 2.884551549464122289e+01
2.700000000000000000e+01 1.000000000000000000e+01 2.921196370674647724e+01
2.700000000000000000e+01 1.100000000000000000e+01 2.951546166011295469e+01
2.700000000000000000e+01 1.200000000000000000e+01 2.977183535019948479e+01
2.700000000000000000e+01 1.300000000000000000e+01 2.999155297994359159e+01
2.700000000000000000e+01 1.400000000000000000e+01 3.018380161811635176e+01
2.700000000000000000e+01 1.500000000000000000e+01 3.035165132804638333e+01
2.700000000000000000e+01 1.600000000000000000e+01 3.049950461511155808e+01
2.700000000000000000e+01 1.700000000000000000e+01 3.063156747883794040e+01
2.700000000000000000e+01 1.800000000000000000e+01 3.075081713241621273e+01
2.700000000000000000e+01 1.900000000000000000e+01 3.085511278534987056e+01
2.700000000000000000e+01 2.000000000000000000e+01 3.095345253767180438e+01
2.700000000000000000e+01 2.100000000000000000e+01 3.104154359087503678e+01
2.700000000000000000e+01 2.200000000000000000e+01 3.112088844955163580e+01
2.700000000000000000e+01 2.300000000000000000e+01 3.119818226290632879e+01
2.700000000000000000e+01 2.400000000000000000e+01 3.126650623080576352e+01
2.700000000000000000e+01 2.500000000000000000e+01 3.132915479303688855e+01
2.700000000000000000e+01 2.600000000000000000e+01 3.138746713457125281e+01
2.700000000000000000e+01 2.700000000000000000e+01 3.144040616065133875e+01
2.700000000000000000e+01 2.800000000000000000e+01 3.149176903763913415e+01
2.700000000000000000e+01 2.900000000000000000e+01 3.154050445122438617e+01
2.800000000000000000e+01 0.000000000000000000e+00 -6.063641795285239056e+01
2.800000000000000000e+01 1.000000000000000000e+00 -5.932741625971154065e+01
2.800000000000000000e+01 2.000000000000000000e+00 -5.756865885717205344e+01
2.800000000000000000e+01 3.000000000000000000e+00 1.807586791094082912e+01
2.800000000000000000e+01 4.000000000000000000e+00 2.425425136631266199e+01
2.800000000000000000e+01 5.000000000000000000e+00 2.611744670986453443e+01
2.800000000000000000e+01 6.000000000000000000e+00 2.720244222573287374e+01
2.800000000000000000e+01 7.000000000000000000e+00 2.794979967540396615e+01
2.800000000000000000e+01 8.000000000000000000e+00 2.850627453056378258e+01
2.800000000000000000e+01 9.000000000000000000e+00 2.894088288192028102e+01
2.800000000000000000e+01 1.000000000000000000e+01 2.929687493960104661e+01
2.800000000000000000e+01 1.100000000000000000e+01 2.959154686820616220e+01
2.800000000000000000e+01 1.200000000000000000e+01 2.983953996411254295e+01
2.800000000000000000e+01 1.300000000000000000e+01 3.005548670011796020e+01
2.800000000000000000e+01 1.400000000000000000e+01 3.024126131144578267e+01
2.800000000000000000e+01 1.500000000000000000e+01 3.040560394189977345e+01
2.800000000000000000e+01 1.600000000000000000e+01 3.054986494710366784e+01
2.800000000000000000e+01 1.700000000000000000e+01 3.067765756527214904e+01
2.800000000000000000e+01 1.800000000000000000e+01 3.079415343518531856e+01
2.800000000000000000e+01 1.900000000000000000e+01 3.090102195020121556e+01
2.800000000000000000e+01 2.000000000000000000e+01 3.099523878930360965e+01
2.800000000000000000e+01 2.100000000000000000e+01 3.108299884061692708e+01
2.800000000000000000e+01 2.200000000000000000e+01 3.116159977574934814e+01
2.800000000000000000e+01 2.300000000000000000e+01 3.123533109605821068e+01
2.800000000000000000e+01 2.400000000000000000e+01 3.130260859554558550e+01
2.800000000000000000e+01 2.500000000000000000e+01 3.136424507487107149e+01
2.800000000000000000e+01 2.600000000000000000e+01 3.142227014204665281e+01
2.800000000000000000e+01 2.700000000000000000e+01 3.147522194134378992e+01
2.800000000000000000e+01 2.800000000000000000e+01 3.152584120586161731e+01
2.800000000000000000e+01 2.900000000000000000e+01 3.157190164785742326e+01
2.900000000000000000e+01 0.000000000000000000e+00 -6.045155906807659818e+01
2.900000000000000000e+01 1.000000000000000000e+00 -5.909487398777258704e+01
2.900000000000000000e+01 2.000000000000000000e+00 -5.715956106612307508e+01
2.900000000000000000e+01 3.000000000000000000e+00 2.037898194398652763e+01
2.900000000000000000e+01 4.000000000000000000e+00 2.469890139196590795e+01
2.900000000000000000e+01 5.000000000000000000e+00 2.636481253770360667e+01
2.900000000000000000e+01 6.000000000000000000e+00 2.737456269652085439e+01
2.900000000000000000e+01 7.000000000000000000e+00 2.808103245188844355e+01
2.900000000000000000e+01 8.000000000000000000e+00 2.861365927388799690e+01
2.900000000000000000e+01 9.000000000000000000e+00 2.903418036009198389e+01
2.900000000000000000e+01 1.000000000000000000e+01 2.937590492337887227e+01
2.900000000000000000e+01 1.100000000000000000e+01 2.966289204581808292e+01
2.900000000000000000e+01 1.200000000000000000e+01 2.990508151615836852e+01
2.900000000000000000e+01 1.300000000000000000e+01 3.011148804250144551e+01
2.900000000000000000e+01 1.400000000000000000e+01 3.029387994547971985e+01
2.900000000000000000e+01 1.500000000000000000e+01 3.045626606112383072e+01
2.900000000000000000e+01 1.600000000000000000e+01 3.059557201034336416e+01
2.900000000000000000e+01 1.700000000000000000e+01 3.072425867308796299e+01
2.900000000000000000e+01 1.800000000000000000e+01 3.083881966990347934e+01
2.900000000000000000e+01 1.900000000000000000e+01 3.094046005360661766e+01
2.900000000000000000e+01 2.000000000000000000e+01 3.103547382996644899e+01
2.900000000000000000e+01 2.100000000000000000e+01 3.112070185213067219e+01
2.900000000000000000e+01 2.200000000000000000e+01 3.119852420495811529e+01
2.900000000000000000e+01 2.300000000000000000e+01 3.127079520813930102e+01
2.900000000000000000e+01 2.400000000000000000e+01 3.133713413845334372e+01
2.900000000000000000e+01 2.500000000000000000e+01 3.139632512170710754e+01
2.900000000000000000e+01 2.600000000000000000e+01 3.145512470052200271e+01
2.900000000000000000e+01 2.700000000000000000e+01 3.150799259246553774e+01
2.900000000000000000e+01 2.800000000000000000e+01 3.155656874133520162e+01
2.900000000000000000e+01 2.900000000000000000e+01 3.160112273577572140e+01
3.000000000000000000e+01 0.000000000000000000e+00 -6.026880567140340617e+01
3.000000000000000000e+01 1.000000000000000000e+00 -5.885797619103461642e+01
3.000000000000000000e+01 2.000000000000000000e+00 -5.669030178592845459e+01
3.000000000000000000e+01 3.000000000000000000e+00 2.166452246352195843e+01
3.000000000000000000e+01 4.000000000000000000e+00 2.507402269398367167e+01
3.000000000000000000e+01 5.000000000000000000e+00 2.658483828295917917e+01
3.000000000000000000e+01 6.000000000000000000e+00 2.752974965740181190e+01
3.000000000000000000e+01 7.000000000000000000e+00 2.820318694627822609e+01
3.000000000000000000e+01 8.000000000000000000e+00 2.871406094108627016e+01
3.000000000000000000e+01 9.000000000000000000e+00 2.911818940553653334e+01
3.000000000000000000e+01 1.000000000000000000e+01 2.945014256108184725e+01
3.000000000000000000e+01 1.100000000000000000e+01 2.972874531016028499e+01
3.000000000000000000e+01 1.200000000000000000e+01 2.996428565939786637e+01
3.000000000000000000e+01 1.300000000000000000e+01 3.016887251419868576e+01
3.000000000000000000e+01 1.400000000000000000e+01 3.034525637879053761e+01
3.000000000000000000e+01 1.500000000000000000e+01 3.050351656964061675e+01
3.000000000000000000e+01 1.600000000000000000e+01 3.064281128668580578e+01
3.000000000000000000e+01 1.700000000000000000e+01 3.076614144083074009e+01
3.000000000000000000e+01 1.800000000000000000e+01 3.087704007014230001e+01
3.000000000000000000e+01 1.900000000000000000e+01 3.097791035702537243e+01
3.000000000000000000e+01 2.000000000000000000e+01 3.107272765048282537e+01
3.000000000000000000e+01 2.100000000000000000e+01 3.115660681914724250e+01
3.000000000000000000e+01 2.200000000000000000e+01 3.123262920896857153e+01
3.000000000000000000e+01 2.300000000000000000e+01 3.130445042319259841e+01
3.000000000000000000e+01 2.400000000000000000e+01 3.136910999423947999e+01
3.000000000000000000e+01 2.500000000000000000e+01 3.142881300655166044e+01
3.000000000000000000e+01 2.600000000000000000e+01 3.148374324022930892e+01
3.000000000000000000e+01 2.700000000000000000e+01 3.153584467093223509e+01
3.000000000000000000e+01 2.800000000000000000e+01 3.158530976855104200e+01
3.000000000000000000e+01 2.900000000000000000e+01 3.163203226431301474e+01
3.100000000000000000e+01 0.000000000000000000e+00 -6.008827805362157903e+01
3.100000000000000000e+01 1.000000000000000000e+00 -5.860931995128700578e+01
3.100000000000000000e+01 2.000000000000000000e+00 -5.610459043601627371e+01
3.100000000000000000e+01 3.000000000000000000e+00 2.254877444427587463e+01
3.100000000000000000e+01 4.000000000000000000e+00 2.539812652720903330e+01
3.100000000000000000e+01 5.000000000000000000e+00 2.678208853495366526e+01
3.100000000000000000e+01 6.000000000000000000e+00 2.767461575867418588e+01
3.100000000000000000e+01 7.000000000000000000e+00 2.831603612750927468e+01
3.100000000000000000e+01 8.000000000000000000e+00 2.880753476894779652e+01
3.100000000000000000e+01 9.000000000000000000e+00 2.919943769317091764e+01
3.100000000000000000e+01 1.000000000000000000e+01 2.952012721799526673e+01
3.100000000000000000e+01 1.100000000000000000e+01 2.979019918405211698e+01
3.100000000000000000e+01 1.200000000000000000e+01 3.002242069178310402e+01
3.100000000000000000e+01 1.300000000000000000e+01 3.022112660710080334e+01
3.100000000000000000e+01 1.400000000000000000e+01 3.039538418932419361e+01
3.100000000000000000e+01 1.500000000000000000e+01 3.054733798811429324e+01
3.100000000000000000e+01 1.600000000000000000e+01 3.068368339032003789e+01
3.100000000000000000e+01 1.700000000000000000e+01 3.080809270512195397e+01
3.100000000000000000e+01 1.800000000000000000e+01 3.091579774586383778e+01
3.100000000000000000e+01 1.900000000000000000e+01 3.101537647649722729e+01
3.100000000000000000e+01 2.000000000000000000e+01 3.110819832610730984e+01
3.100000000000000000e+01 2.100000000000000000e+01 3.119094987098143434e+01
3.100000000000000000e+01 2.200000000000000000e+01 3.126347217954427649e+01
3.100000000000000000e+01 2.300000000000000000e+01 3.133466988242366824e+01
3.100000000000000000e+01 2.400000000000000000e+01 3.139849959642632982e+01
3.100000000000000000e+01 2.500000000000000000e+01 3.146032120241952157e+01
3.100000000000000000e+01 2.600000000000000000e+01 3.151557988692707468e+01
3.100000000000000000e+01 2.700000000000000000e+01 3.156709643699379342e+01
3.100000000000000000e+01 2.800000000000000000e+01 3.161434423629445689e+01
3.100000000000000000e+01 2.900000000000000000e+01 3.165882281019564459e+01
3.200000000000000000e+01 0.000000000000000000e+00 -5.990851908572580697e+01
3.200000000000000000e+01 1.000000000000000000e+00 -5.835166229206531341e+01
3.200000000000000000e+01 2.000000000000000000e+00 -5.528456453961908323e+01
3.200000000000000000e+01 3.000000000000000000e+00 2.322186900699075451e+01
3.200000000000000000e+01 4.000000000000000000e+00 2.568167076296884588e+01
3.200000000000000000e+01 5.000000000000000000e+00 2.696182045270277428e+01
3.200000000000000000e+01 6.000000000000000000e+00 2.780633553208434350e+01
3.200000000000000000e+01 7.000000000000000000e+00 2.841939822832265961e+01
3.200000000000000000e+01 8.000000000000000000e+00 2.889424244867446490e+01
3.200000000000000000e+01 9.000000000000000000e+00 2.927268168413068139e+01
3.200000000000000000e+01 1.000000000000000000e+01 2.958570458529459302e+01
3.200000000000000000e+01 1.100000000000000000e+01 2.985015207442981122e+01
3.200000000000000000e+01 1.200000000000000000e+01 3.007609647448081347e+01
3.200000000000000000e+01 1.300000000000000000e+01 3.026881459089678472e+01
3.200000000000000000e+01 1.400000000000000000e+01 3.044110556509679810e+01
3.200000000000000000e+01 1.500000000000000000e+01 3.059187844813919455e+01
3.200000000000000000e+01 1.600000000000000000e+01 3.072623260437337578e+01
3.200000000000000000e+01 1.700000000000000000e+01 3.084644824557495113e+01
3.200000000000000000e+01 1.800000000000000000e+01 3.095264149549004173e+01
3.200000000000000000e+01 1.900000000000000000e+01 3.104940270848257100e+01
3.200000000000000000e+01 2.000000000000000000e+01 3.114164566217934649e+01
3.200000000000000000e+01 2.100000000000000000e+01 3.122232572472408307e+01
3.200000000000000000e+01 2.200000000000000000e+01 3.129783097441445605e+01
3.200000000000000000e+01 2.300000000000000000e+01 3.136628106557919438e+01
3.200000000000000000e+01 2.400000000000000000e+01 3.143045982683154094e+01
3.200000000000000000e+01 2.500000000000000000e+01 3.148739207111022509e+01
3.200000000000000000e+01 2.600000000000000000e+01 3.154085940501503771e+01
3.200000000000000000e+01 2.700000000000000000e+01 3.159226229575611100e+01
3.200000000000000000e+01 2.800000000000000000e+01 3.164189602699971715e+01
3.200000000000000000e+01 2.900000000000000000e+01 3.168380968500361305e+01
3.300000000000000000e+01 0.000000000000000000e+00 -5.972522005008625001e+01
3.300000000000000000e+01 1.000000000000000000e+00 -5.808552690014954578e+01
3.300000000000000000e+01 2.000000000000000000e+00 -5.350711883511522160e+01
3.300000000000000000e+01 3.000000000000000000e+00 2.375609264242895335e+01
3.300000000000000000e+01 4.000000000000000000e+00 2.593319827852001325e+01
3.300000000000000000e+01 5.000000000000000000e+00 2.712735844850966771e+01
3.300000000000000000e+01 6.000000000000000000e+00 2.792783072687382884e+01
3.300000000000000000e+01 7.000000000000000000e+00 2.851808742471195757e+01
3.300000000000000000e+01 8.000000000000000000e+00 2.897382399838158307e+01
3.300000000000000000e+01 9.000000000000000000e+00 2.934351372427411420e+01
3.300000000000000000e+01 1.000000000000000000e+01 2.964945756732702975e+01
3.300000000000000000e+01 1.100000000000000000e+01 2.990655722812321571e+01
3.300000000000000000e+01 1.200000000000000000e+01 3.012680939369338518e+01
3.300000000000000000e+01 1.300000000000000000e+01 3.031720336938865046e+01
3.300000000000000000e+01 1.400000000000000000e+01 3.048464773282065465e+01
3.300000000000000000e+01 1.500000000000000000e+01 3.063313058279393886e+01
3.300000000000000000e+01 1.600000000000000000e+01 3.076499690904840278e+01
3.300000000000000000e+01 1.700000000000000000e+01 3.088304991232687513e+01
3.300000000000000000e+01 1.800000000000000000e+01 3.098637709742163082e+01
3.300000000000000000e+01 1.900000000000000000e+01 3.108512743078300744e+01
3.300000000000000000e+01 2.000000000000000000e+01 3.117122084193310272e+01
3.300000000000000000e+01 2.100000000000000000e+01 3.125297099361947417e+01
3.300000000000000000e+01 2.200000000000000000e+01 3.132698218453948158e+01
3.300000000000000000e+01 2.300000000000000000e+01 3.139486519208400850e+01
3.300000000000000000e+01 2.400000000000000000e+01 3.145687769311780357e+01
3.300000000000000000e+01 2.500000000000000000e+01 3.151588265147057299e+01
3.300000000000000000e+01 2.600000000000000000e+01 3.157035998921198683e+01
3.300000000000000000e+01 2.700000000000000000e+01 3.161970208557377759e+01
3.300000000000000000e+01 2.800000000000000000e+01 3.166625152248996500e+01
3.300000000000000000e+01 2.900000000000000000e+01 3.171070830469545143e+01
3.400000000000000000e+01 0.000000000000000000e+00 -5.954046028302097682e+01
3.400000000000000000e+01 1.000000000000000000e+00 -5.780450490961870003e+01
3.400000000000000000e+01 2.000000000000000000e+00 1.654964194521501852e+01
3.400000000000000000e+01 3.000000000000000000e+00 2.419778363564349632e+01
3.400000000000000000e+01 4.000000000000000000e+00 2.615497056359534511e+01
3.400000000000000000e+01 5.000000000000000000e+00 2.727500218674171961e+01
3.400000000000000000e+01 6.000000000000000000e+00 2.804118446672927334e+01
3.400000000000000000e+01 7.000000000000000000e+00 2.860911342981930261e+01
3.400000000000000000e+01 8.000000000000000000e+00 2.905041530099732228e+01
3.400000000000000000e+01 9.000000000000000000e+00 2.941096517983287129e+01
3.400000000000000000e+01 1.000000000000000000e+01 2.970792133175607574e+01
3.400000000000000000e+01 1.100000000000000000e+01 2.995921884724696937e+01
3.400000000000000000e+01 1.200000000000000000e+01 3.017253533235643559e+01
3.400000000000000000e+01 1.300000000000000000e+01 3.036105851882913953e+01
3.400000000000000000e+01 1.400000000000000000e+01 3.052340632801367448e+01
3.400000000000000000e+01 1.500000000000000000e+01 3.067150125501656532e+01
3.400000000000000000e+01 1.600000000000000000e+01 3.080165521452322608e+01
3.400000000000000000e+01 1.700000000000000000e+01 3.091788665699396788e+01
3.400000000000000000e+01 1.800000000000000000e+01 3.102209093504828630e+01
3.400000000000000000e+01 1.900000000000000000e+01 3.111796892783156920e+01
3.400000000000000000e+01 2.000000000000000000e+01 3.120448317585964304e+01
3.400000000000000000e+01 2.100000000000000000e+01 3.128365778809192221e+01
3.400000000000000000e+01 2.200000000000000000e+01 3.135649449506805553e+01
3.400000000000000000e+01 2.300000000000000000e+01 3.142372883366040526e+01
3.400000000000000000e+01 2.400000000000000000e+01 3.148446544589770824e+01
3.400000000000000000e+01 2.500000000000000000e+01 3.154312335939514611e+01
3.400000000000000000e+01 2.600000000000000000e+01 3.159635527797485821e+01
3.400000000000000000e+01 2.700000000000000000e+01 3.164581722419016074e+01
3.400000000000000000e+01 2.800000000000000000e+01 3.168939894454412709e+01
3.400000000000000000e+01 2.900000000000000000e+01 3.173533802006151205e+01
3.500000000000000000e+01 0.000000000000000000e+00 -5.935495665566330814e+01
3.500000000000000000e+01 1.000000000000000000e+00 -5.749666882422862813e+01
3.500000000000000000e+01 2.000000000000000000e+00 1.934410558304194439e+01
3.500000000000000000e+01 3.000000000000000000e+00 2.457589078832321761e+01
3.500000000000000000e+01 4.000000000000000000e+00 2.635982233560618937e+01
3.500000000000000000e+01 5.000000000000000000e+00 2.741309925261937508e+01
3.500000000000000000e+01 6.000000000000000000e+00 2.814653344578350058e+01
3.500000000000000000e+01 7.000000000000000000e+00 2.869173356594676960e+01
3.500000000000000000e+01 8.000000000000000000e+00 2.912185670957469341e+01
3.500000000000000000e+01 9.000000000000000000e+00 2.947094017693489576e+01
3.500000000000000000e+01 1.000000000000000000e+01 2.976309129085652216e+01
3.500000000000000000e+01 1.100000000000000000e+01 3.000756132761035744e+01
3.500000000000000000e+01 1.200000000000000000e+01 3.022076304674394009e+01
3.500000000000000000e+01 1.300000000000000000e+01 3.040467863975613128e+01
3.500000000000000000e+01 1.400000000000000000e+01 3.056400139098313318e+01
3.500000000000000000e+01 1.500000000000000000e+01 3.070858987759481451e+01
3.500000000000000000e+01 1.600000000000000000e+01 3.083614617615716114e+01
3.500000000000000000e+01 1.700000000000000000e+01 3.094982904699910620e+01
3.500000000000000000e+01 1.800000000000000000e+01 3.105436532142102379e+01
3.500000000000000000e+01 1.900000000000000000e+01 3.114507752294237619e+01
3.500000000000000000e+01 2.000000000000000000e+01 3.123177359345901394e+01
3.500000000000000000e+01 2.100000000000000000e+01 3.131145980560844322e+01
3.500000000000000000e+01 2.200000000000000000e+01 3.138104804231627654e+01
3.500000000000000000e+01 2.300000000000000000e+01 3.144859522598899915e+01
3.500000000000000000e+01 2.400000000000000000e+01 3.151149204305142959e+01
3.500000000000000000e+01 2.500000000000000000e+01 3.156779129001226281e+01
3.500000000000000000e+01 2.600000000000000000e+01 3.162043615791576556e+01
3.500000000000000000e+01 2.700000000000000000e+01 3.167007240603401286e+01
3.500000000000000000e+01 2.800000000000000000e+01 3.171289221776284961e+01
3.500000000000000000e+01 2.900000000000000000e+01 3.175850199133158469e+01
3.600000000000000000e+01 0.000000000000000000e+00 -5.916899016040361658e+01
3.600000000000000000e+01 1.000000000000000000e+00 -5.716275402422453311e+01
3.600000000000000000e+01 2.000000000000000000e+00 2.077593414801764737e+01
3.600000000000000000e+01 3.000000000000000000e+00 2.490179956770081660e+01
3.600000000000000000e+01 4.000000000000000000e+00 2.654312917038152619e+01
3.600000000000000000e+01 5.000000000000000000e+00 2.754394978251645654e+01
3.600000000000000000e+01 6.000000000000000000e+00 2.824550585900842492e+01
3.600000000000000000e+01 7.000000000000000000e+00 2.877437990719121785e+01
3.600000000000000000e+01 8.000000000000000000e+00 2.919156531444115998e+01
3.600000000000000000e+01 9.000000000000000000e+00 2.953127859825264778e+01
3.600000000000000000e+01 1.000000000000000000e+01 2.981615239035262377e+01
3.600000000000000000e+01 1.100000000000000000e+01 3.005651062245522809e+01
3.600000000000000000e+01 1.200000000000000000e+01 3.026180566807666494e+01
3.600000000000000000e+01 1.300000000000000000e+01 3.044454409533571493e+01
3.600000000000000000e+01 1.400000000000000000e+01 3.060153324476357284e+01
3.600000000000000000e+01 1.500000000000000000e+01 3.074432468214986258e+01
3.600000000000000000e+01 1.600000000000000000e+01 3.086726356816841133e+01
3.600000000000000000e+01 1.700000000000000000e+01 3.098154087093219999e+01
3.600000000000000000e+01 1.800000000000000000e+01 3.108251283027568590e+01
3.600000000000000000e+01 1.900000000000000000e+01 3.117749165648949372e+01
3.600000000000000000e+01 2.000000000000000000e+01 3.126197092604156680e+01
3.600000000000000000e+01 2.100000000000000000e+01 3.133653145208783641e+01
3.600000000000000000e+01 2.200000000000000000e+01 3.140928398197245031e+01
3.600000000000000000e+01 2.300000000000000000e+01 3.147309079298169010e+01
3.600000000000000000e+01 2.400000000000000000e+01 3.153623522516799227e+01
3.600000000000000000e+01 2.500000000000000000e+01 3.159127212517729788e+01
3.600000000000000000e+01 2.600000000000000000e+01 3.164366520693790719e+01
3.600000000000000000e+01 2.700000000000000000e+01 3.169311133975939754e+01
3.600000000000000000e+01 2.800000000000000000e+01 3.173511656939646741e+01
3.600000000000000000e+01 2.900000000000000000e+01 3.178038551937540745e+01
3.700000000000000000e+01 0.000000000000000000e+00 -5.898260127316154211e+01
3.700000000000000000e+01 1.000000000000000000e+00 -5.679248996554538564e+01
3.700000000000000000e+01 2.000000000000000000e+00 2.173195998954279773e+01
3.700000000000000000e+01 3.000000000000000000e+00 2.518821985205113378e+01
3.700000000000000000e+01 4.000000000000000000e+00 2.671099938556480780e+01
3.700000000000000000e+01 5.000000000000000000e+00 2.766268542053499857e+01
3.700000000000000000e+01 6.000000000000000000e+00 2.833697569791950954e+01
3.700000000000000000e+01 7.000000000000000000e+00 2.884997091223960197e+01
3.700000000000000000e+01 8.000000000000000000e+00 2.925554718282716848e+01
3.700000000000000000e+01 9.000000000000000000e+00 2.958759904376184835e+01
3.700000000000000000e+01 1.000000000000000000e+01 2.986576450348028189e+01
3.700000000000000000e+01 1.100000000000000000e+01 3.010054567245795809e+01
3.700000000000000000e+01 1.200000000000000000e+01 3.030410098881402803e+01
3.700000000000000000e+01 1.300000000000000000e+01 3.048277407313651821e+01
3.700000000000000000e+01 1.400000000000000000e+01 3.063616928179732213e+01
3.700000000000000000e+01 1.500000000000000000e+01 3.077722202003642593e+01
3.700000000000000000e+01 1.600000000000000000e+01 3.090148212100968550e+01
3.700000000000000000e+01 1.700000000000000000e+01 3.101280092505393426e+01
3.700000000000000000e+01 1.800000000000000000e+01 3.111358731161374180e+01
3.700000000000000000e+01 1.900000000000000000e+01 3.120415268952510601e+01
3.700000000000000000e+01 2.000000000000000000e+01 3.128791193394044967e+01
3.700000000000000000e+01 2.100000000000000000e+01 3.136439330345532994e+01
3.700000000000000000e+01 2.200000000000000000e+01 3.143520109791081651e+01
3.700000000000000000e+01 2.300000000000000000e+01 3.149852151932917010e+01
3.700000000000000000e+01 2.400000000000000000e+01 3.155978742724073172e+01
3.700000000000000000e+01 2.500000000000000000e+01 3.161426839934351563e+01
3.700000000000000000e+01 2.600000000000000000e+01 3.166641497415126949e+01
3.700000000000000000e+01 2.700000000000000000e+01 3.171506743111828897e+01
3.700000000000000000e+01 2.800000000000000000e+01 3.175791951193104623e+01
3.700000000000000000e+01 2.900000000000000000e+01 3.180082253425597116e+01
3.800000000000000000e+01 0.000000000000000000e+00 -5.878967782842570955e+01
3.800000000000000000e+01 1.000000000000000000e+00 -5.635129193012831195e+01
3.800000000000000000e+01 2.000000000000000000e+00 2.244975793717185653e+01
3.800000000000000000e+01 3.000000000000000000e+00 2.544265403953204085e+01
3.800000000000000000e+01 4.000000000000000000e+00 2.686305876630182254e+01
3.800000000000000000e+01 5.000000000000000000e+00 2.777111750103423304e+01
3.800000000000000000e+01 6.000000000000000000e+00 2.842272122327397454e+01
3.800000000000000000e+01 7.000000000000000000e+00 2.891992619159090694e+01
3.800000000000000000e+01 8.000000000000000000e+00 2.931728116196873657e+01
3.800000000000000000e+01 9.000000000000000000e+00 2.963936680785906219e+01
3.800000000000000000e+01 1.000000000000000000e+01 2.991228632492782324e+01
3.800000000000000000e+01 1.100000000000000000e+01 3.014530989298933150e+01
